"Topology","p2p"
"Transport","UDP"
"Responce heuristic","always"
"Packet Dropping","true"
,"Markov dropping","false"
,"Connection lose rate","0.08"
,"Reconnect rate","0.4"
,"Packet drop rate (if not markov)","0.5"
"Devices","3"
"This device:","1"
"Sent","18228"
"Received","743424"
"Requests sent","39"
"Requests received","57"
"Requests responded to","57"
"Packets dropped","1628"
"Generation time"
"1416","2418","3441","4454","5464","6481","7494","8510","9523","10533","11543","12556","13569","14581","15595","16606","17619","18629","19643","20660","21672","22682","23693","24704","25715","26725","27738","28753","29764","30776","31793","32804","33821","34831","35842","36852","37865","38875","39885","40897","41909","42923","43933","44946","45959","46987","47994","49006","50019","51051","52064","53072","54097","55131","56159","57173","58187","59213","60239","61242","62254","63265","64277","65288","66300","67311","68321","69333","70343","71356","72369","73391","74414","75430","76446","77458","78472","79485","80488","81511","82535","83570","84593","85606","86609","87632","88653","89670","90683","91703","92719","93732","94742","95756","96771","97793","98813","99829","100853","101867","102883","103904","104917","105932","106944","107964","108977","110003","111024","112043","113066","114082","115102","116111","117135","118152","119168","120193","121213","122233","123263","124283","125303","126325","127360","128383","129403","130423","131444","132466","133493","134517","135543","136564","137581","138585","139603","140624","141633","142651","143674","144696","145712","146733","147765","148768","149786","150814","151845","152860","153883","154902","155915","156943","157973","159003","160024","161041","162063","163094","164123","165153","166173","167193","168212","169220","170224","171249","172263","173298","174323","175353","176396","177445","178474","179493","180523","181534","182563","183593","184617","185643","186678","187714","188732","189763","190801","191833","192881","193923","194945","195961","196999","198036","199060","200091","201101","202123","203153","204169","205201","206222","207240","208264","209301","210331","211358","212363","213375","214401","215444","216471","217511","218577","219586","220612","221623","222646","223673","224690","225700","226710","227744","228769","229774","230811","231826","232854","233872","234896","235924","236942","237951","238986","240003","241034","242051","243087","244119","245152","246161","247201","248207","249233","250253","251271","252303","253322","254341","255366","256412","257433","258464","259494","260530","261549","262555","263583","264604","265623","266649","267669","268702","269712","270733","271753","272764","273783","274822","275858","276901","277909","278944","279990","281010","282028","283063","284100","285134","286154","287183","288203","289239","290261","291341","292361","293381","294409","295445","296484","297513","298533","299554","300583","301601","302624","303647","304684","305706","306733","307757","308779","309788","310823","311841","312855","313894","314923","315944","316973","317995","319033","320054","321075","322105","323129","324164","325194","326217","327248","328272","329281","330298","331308","332319","333340","334360","335381","336402","337424","338455","339514","340539","341558","342580","343590","344630","345652","346676","347713","348735","349768","350825","351861","352879","353906","354932","355956","356991","358001","359037","360082","361096","362111","363122","364151","365181","366201","367225","368247","369273","370304","371325","372356","373371","374382","375403","376426","377461","378481","379513","380545","381559","382593","383615","384642","385674","386695","387723","388795","389867","390873","391923","392932","393941","394965","396023","397046","398070","399093","400121","401146","402166","403189","404213","405232","406242","407273","408296","409307","410335","411353","412413","413435","414473","415496","416523","417545","418579","419603","420642","421681","422704","423728","424763","425785","426817","427873","428931","429988","431003","432037","433081","434113","435136","436173","437195","438218","439241","440273","441302","442363","443384","444404","445435","446448","447461","448495","449521","450551","451574","452597","453620","454646","455683","456706","457732","458780","459808","460841","461881","462888","463911","464941","465948","466981","468047","469083","470105","471128","472181","473260","474285","475309","476332","477355","478393","479415","480438","481460","482483","483505","484543","485563","486589","487621","488646","489674","490712","491722","492747","493771","494796","495834","496860","497896","498920","499945","500991","502045","503093","504121","505174","506214","507243","508281","509325","510362","511393","512416","513446","514483","515506","516529","517553","518583","519634","520661","521679","522704","523727","524761","525815","526834","527859","528882","529906","530929","531961","533023","534050","535074","536102","537126","538149","539193","540217","541241","542281","543302","544327","545353","546379","547406","548423","549447","550472","551497","552522","553548","554574","555612","556638","557662","558687","559716","560741","561773","562845","563883","564908","565932","566955","567979","569001","570029","571054","572092","573132","574192","575220","576245","577282","578308","579332","580377","581413","582437","583466","584501","585553","586578","587604","588629","589655","590681","591708","592734","593760","594810","595835","596860","597888","598921","599949","600981","602037","603063","604088","605113","606138","607164","608190","609216","610241","611288","612326","613352","614392","615418","616442","617467","618493","619521","620545","621570","622597","623623","624647","625677","626702","627726","628773","629798","630843","631868","632893","633918","634944","635986","637012","638037","639067","640094","641121","642183","643210","644236","645261","646287","647312","648338","649365","650390","651416","652441","653471","654496","655522","656547","657573","658599","659625","660651","661711","662729","663753","664782","665808","666832","667860","668903","669929","670954","671980","673010","674036","675061","676089","677114","678140","679166","680192","681214","682243","683270","684300","685326","686353","687379","688405","689432","690457","691484","692523","693550","694577","695605","696641","697721","698753","699780","700806","701830","702859","703888","704915","705945","706987","708022","709051","710070","711096","712123","713150","714180","715207","716235","717273","718300","719331","720381","721501","722510","723568","724581","725603","726642","727670","728698","729723","730750","731780","732806","733833","734858","735884","736914","737939","738961","739989","741021","742078","743105","744131","745162","746188","747215","748242","749269","750298","751325","752352","753379","754407","755436","756464","757483","758513","759539","760563","761587","762617","763647","764674","765703","766735","767762","768790","769816","770844","771881","773001","774033","775051","776072","777106","778120","779161","780181","781201","782216","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Device 0"
"1081","1792","2813","3839","4676","5680","20215","20220","60103","9696","10695","40522","40528","60118","40533","60145","60163","60166","60168","40538","22293","22299","23498","40551","60170","25956","60178","40553","28886","29913","40554","32837","40561","60180","40564","36040","60190","60192","60194","60196","41110","60197","43059","60206","45823","60208","60210","60220","60222","60224","51145","52160","60226","60235","55186","56268","57293","60237","59340","61274","61285","62289","80164","100210","80182","66447","100226","100267","80216","70366","80231","72394","73366","74492","100282","76475","100285","78368","79410","81458","81483","82484","83504","100287","85553","100299","87747","88676","100301","100304","91478","100305","93552","100307","95590","120237","120249","140263","120252","140291","140293","103577","103612","120254","105625","140296","107877","108900","109744","120256","120268","112794","120270","140298","120278","120286","140326","119549","140351","121804","121816","122853","124677","140363","140365","140377","127948","129073","130097","140379","131944","133515","134706","135014","136038","137495","138084","139110","140242","160550","160563","143206","144229","145764","180296","147711","160571","180310","160592","160616","152218","153342","154934","160619","156974","157208","158672","160249","180326","180359","162566","180361","180365","180367","166902","168090","169129","180370","171191","180390","180401","180404","174415","180406","176509","180418","178540","200266","200278","200286","182684","200302","185207","185733","240313","187955","240336","189818","190823","191844","192846","194304","194869","240361","200330","198034","199085","200039","202228","202234","203327","240379","205159","240382","240422","208285","209257","210277","211303","240467","240470","214375","215399","216421","240483","218502","219340","240489","240502","222813","240521","224615","225638","240524","227828","228708","229546","230759","231595","232607","240526","240529","235671","236696","237723","238748","239769","242168","242174","260659","243868","244890","245915","360323","247963","248985","360342","251033","252406","253083","254209","260673","256155","260692","258203","260072","360365","261477","360406","263744","360410","265389","360422","360426","268444","360442","270388","360468","272436","273358","360480","360484","276430","360488","278478","279502","281549","281572","360501","283538","284522","285953","287327","287796","360530","360534","290663","360537","360559","293562","294567","360592","360597","360609","360621","300215","301675","301678","303705","360652","304835","305753","360656","360659","360671","309825","310980","360675","360691","360718","314945","316058","360731","318016","360735","360772","322654","322708","360834","324194","360837","326246","328143","328173","329192","331008","331232","332460","360841","360857","360893","360896","360909","338488","360921","360952","360956","342478","360959","344838","346163","360981","361016","361020","349749","361032","351795","361035","353986","361053","361082","356917","357962","361092","359989","362039","362062","363165","364126","365127","366133","380386","380412","380467","370844","380470","372275","373303","374406","380483","380487","377397","420440","420459","420482","420526","420530","383467","384484","420543","420547","387738","420561","420599","392756","394087","408526","460352","420613","411907","460441","420618","420630","420680","416614","417679","460446","460450","460424","460512","460428","423782","460461","460516","460520","427879","428903","429824","460534","432149","460538","460552","435150","460597","436933","460605","460609","460601","460622","460685","443141","444569","445186","446311","447337","460627","449437","460641","451678","452747","460689","460713","460717","460702","457822","500407","500442","500501","461783","462915","500505","464853","465707","466921","467720","468738","500510","471223","472017","500580","500674","500523","475905","476931","500542","500680","480025","500547","500651","483075","500748","485121","486352","500752","488297","489697","490551","500756","492187","500760","500835","495914","500840","497514","500862","499357","500387","561229","503185","503267","561261","505345","506306","507384","508358","520388","510459","561324","561328","561342","561346","520407","561372","517582","518575","561420","520678","561435","561439","561452","524693","561513","561519","561542","561604","561635","561640","531991","561661","561746","561750","552657","561881","562884","660669","660701","566122","660780","660814","569031","571074","571112","572115","595042","660820","724251","660861","660943","724281","624713","625724","626834","627781","720498","724368","724382","720525","720551","676304","724388","694605","708869","715631","724229","740555","740577","733548","734572","740706","740712","737539","760913","760941","761086","761091","742659","756178","756200","757202","759250","759274","0","761079","762020","0","0","0","776865","0","779013","780062","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Device 1"
