"Topology","p2p"
"Transport","UDP"
"Responce heuristic","always"
"Packet Dropping","true"
,"Markov dropping","false"
,"Connection lose rate","0.08"
,"Reconnect rate","0.4"
,"Packet drop rate (if not markov)","0.8"
"Devices","3"
"This device:","2"
"Sent","166224"
"Received","229376"
"Requests sent","33"
"Requests received","21"
"Requests responded to","21"
"Packets dropped","1923"
"Generation time"
"2983","3989","5002","6022","7039","8077","9098","10114","11125","12157","13181","14215","15233","16259","17286","18312","19337","20372","21380","22409","23431","24459","25497","26527","27562","28591","29660","30692","32064","33075","34099","35132","36166","37192","38209","39229","40252","41274","42285","43308","44325","45344","46371","47701","48745","49778","50798","51834","52871","53900","54915","55929","56959","57982","59009","60038","61062","62092","63127","64157","65193","66206","67221","68245","69279","70312","71391","72421","73442","74476","75505","76527","77553","78577","79602","80630","81655","82676","83719","84751","85792","86832","87854","88906","89936","90969","92007","93022","94051","95092","96110","97144","98160","99190","100228","101263","102306","103330","104359","105392","106432","107468","108491","109504","110516","111553","112580","113613","114643","115667","116683","117719","118752","119780","120830","121853","122892","123931","124979","126007","127042","128072","129108","130147","131162","132203","133229","134267","135299","136347","137437","138758","139789","140836","141851","142882","144129","145175","146205","147249","148269","149296","150337","151382","152453","153477","154512","155540","156580","157622","158646","159682","160761","161812","162842","163933","164957","166070","167113","168151","169206","170559","171611","172662","173697","174736","175781","176818","177857","178892","179938","180971","181997","183019","184372","185415","186429","187463","188504","189528","190568","191612","192652","193720","194767","195810","196860","197901","198929","200190","201221","202262","203309","204362","205402","206436","207456","208479","209509","210542","211572","212593","213634","214667","215807","216830","217998","219199","220222","221249","222288","223339","224372","225408","226452","227518","228793","229964","230992","232027","233067","234107","235154","236177","237212","238262","239318","240372","241400","242429","243466","244504","245559","246732","247761","248791","249835","250890","251923","252962","254074","255122","256170","257224","258257","259290","260321","261658","262702","263745","264768","265794","266839","267879","268907","269942","270989","272032","273189","274236","275271","276312","277369","278402","279472","280511","281568","282633","283689","284749","285801","287065","288102","289140","290212","291252","292281","293331","294383","295431","296453","297490","298752","299813","300878","301908","302942","303968","305021","306077","307107","308162","309190","310225","311295","312392","313458","314501","315569","316629","317857","318909","319951","321002","322043","323078","324157","325229","326259","327322","328372","329415","330478","331535","332612","333642","334674","335722","336752","337802","338860","339902","340951","341994","343039","344068","345122","346169","347214","348300","349365","350394","351425","352477","353508","354560","355619","356649","357681","358730","359762","360826","362002","363037","364067","365122","366202","367261","368307","369363","370420","371456","372502","373529","374565","375613","376744","377790","378822","379848","380993","382046","383080","384132","385176","386217","387269","388303","389359","390412","391459","392914","393952","394999","396202","397239","398278","399315","400364","401410","402449","403529","404562","405620","406653","407802","408843","409920","410966","412011","413050","414110","415167","416214","417243","418272","419322","420376","421419","422452","423488","424548","425592","426946","427988","429022","430072","431122","432180","433217","434272","435322","436592","437639","438674","439722","440773","441819","443096","444169","445222","446269","447322","448375","449437","450490","451519","452888","453918","454966","456055","457092","458135","459191","460250","461289","462327","463362","464401","465452","466511","467565","468595","469639","470692","471746","472795","473842","474888","475913","476967","477998","479030","480072","481119","482171","483198","484242","485279","486316","487366","488420","489482","490544","491577","492650","493709","494763","495815","496863","497918","498982","500032","501082","502161","503192","504357","505504","506544","507608","508647","509682","510719","511755","512825","513889","514933","516019","517056","518112","519161","520550","521601","522649","523707","524768","526136","527179","528219","529272","530342","531392","532447","533665","534719","535772","536839","537878","538932","539986","541040","542098","543166","544191","545261","546294","547358","548740","549782","550832","551889","552942","553994","555021","556062","557115","558339","559412","560452","561498","562528","563565","564636","565676","566731","567772","568828","569882","570950","572170","573205","574475","575535","576569","577612","578665","579700","580772","581868","582917","584095","585208","586376","587704","588937","589981","591042","592111","593154","594191","595241","596301","597368","598421","599462","600498","601531","602568","603593","604638","605839","606898","607963","609072","610106","611161","612201","613271","614331","615360","616403","617456","618492","619771","620808","621852","622955","623989","625046","626107","627144","628185","629228","630288","631329","632897","633942","634984","636043","637080","638142","639180","640222","641254","642318","643402","644484","645522","646562","647635","648662","649698","650737","651782","652818","653864","654902","655982","657035","658070","659347","660390","661447","662500","663541","664584","665630","666682","667742","668838","670090","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Device 0"
"321196","321492","3076","321614","321712","321817","321861","321939","321989","9928","322054","12085","13187","322094","322174","322198","16949","322283","322313","322380","322413","322491","322523","322580","322623","322667","27244","322703","322764","322783","322839","323034","33176","323134","323323","323471","323509","323658","323742","323771","323859","323947","43326","324009","324055","46394","47315","324142","324229","324263","324345","324411","324453","324536","324619","56325","57821","324646","59491","61468","61501","324726","324857","324938","582075","66769","582409","582574","582609","582754","582910","72505","583064","583484","76394","583533","583702","583852","79644","584004","584178","584347","584494","584640","584762","584813","87885","585054","585203","585369","585491","585538","585671","585820","585852","585998","586128","586157","586354","586554","586712","102907","586758","586908","587048","587202","587410","587706","587907","588195","588493","588669","588813","588957","116880","589009","589149","118988","121145","121173","589303","123949","589452","589571","589614","0","128201","0","0","0","0","0","0","0","136290","0","0","0","0","0","0","143877","0","0","0","0","148475","0","0","151766","0","0","0","0","156780","0","0","159660","0","0","0","163734","164936","0","0","0","168966","0","170777","171794","172811","0","0","0","0","0","178911","0","0","0","0","0","0","0","187192","0","189240","0","0","0","195579","0","0","203326","0","0","0","0","0","0","0","0","0","0","0","216709","0","0","0","0","220354","0","222520","0","0","0","227537","227594","228501","0","0","0","0","0","0","0","0","0","0","0","0","241784","0","244126","0","246788","246840","0","0","0","0","0","252948","254095","0","0","0","0","0","0","261137","0","0","0","0","0","0","269214","0","0","271234","0","0","0","0","0","0","278422","279547","0","0","0","0","284564","0","0","0","0","0","290709","291756","0","293790","0","0","0","297775","298799","0","0","302587","0","0","0","0","0","0","0","0","311167","0","0","0","0","0","0","0","0","320191","321459","0","323300","0","0","0","0","0","0","0","0","0","0","451646","0","0","561865","614706","0","0","0","662875","663964","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Device 1"
"2364","3180","4298","0","0","0","0","0","10257","0","0","13467","0","0","16476","17340","0","0","0","0","0","0","0","0","26536","0","0","0","0","0","0","0","0","0","36803","0","0","0","41671","41698","0","43641","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","68026","0","0","0","0","0","0","0","76078","0","78341","79151","81197","81217","0","0","0","85411","0","0","0","0","0","91271","0","0","95031","95364","0","0","0","0","101474","101498","0","0","0","0","0","0","108696","0","0","0","112628","0","0","0","116839","0","0","0","0","0","122898","0","0","126016","0","0","0","0","131176","132057","0","0","0","0","0","0","0","141666","141684","0","0","144425","0","146430","147358","0","0","0","151457","0","0","0","0","0","0","158664","0","0","0","162774","0","164900","0","0","0","0","0","0","0","0","0","0","0","0","178345","0","180219","0","0","183336","184381","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","204696","0","0","0","0","0","0","211964","212988","0","215077","0","0","0","0","220244","0","0","223116","0","0","226477","0","228459","0","0","231531","232370","0","0","0","0","0","0","239521","0","0","0","0","244638","0","0","0","0","0","0","0","0","254058","0","0","257043","0","0","0","0","0","263167","264298","0","266404","267258","0","0","0","0","0","0","0","0","0","0","278518","0","0","0","0","0","0","0","286721","0","288982","0","0","291808","292858","0","0","0","0","0","0","0","302096","302132","0","0","0","0","0","0","0","0","0","0","0","0","0","316474","0","0","319697","321166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","337827","0","0","0","0","0","344079","0","0","347177","0","0","0","0","352301","0","0","0","0","0","0","0","360657","362602","362633","0","0","0","0","0","0","369585","0","371625","0","0","0","0","0","0","0","379867","0","0","0","0","0","0","0","0","0","0","391275","0","0","394392","0","0","397306","0","0","0","402457","402571","0","0","0","406599","0","0","0","0","0","0","0","0","0","0","0","0","0","422018","422051","0","424068","0","0","0","0","0","0","431136","0","0","0","435234","0","0","0","0","0","0","0","0","0","445477","0","0","0","0","451316","0","0","0","454864","455705","0","0","0","0","0","0","462943","0","0","0","0","0","0","0","0","0","0","474339","0","0","0","478429","0","480515","482595","482627","483416","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","503106","0","505033","0","0","508146","0","0","0","0","0","0","515373","0","0","0","0","520574","0","0","0","524686","0","0","0","0","0","0","531756","532828","0","0","0","0","0","0","0","0","0","0","544206","0","0","0","548293","0","0","551427","0","553367","0","0","556956","0","0","559534","560643","0","0","563603","0","565650","0","0","0","0","571293","571771","573035","0","0","0","0","577904","0","0","0","0","583233","0","0","0","0","588348","0","0","0","592491","0","0","0","0","0","0","599576","600576","0","0","0","0","0","0","607954","0","0","610821","0","0","0","0","0","0","618194","0","620141","0","0","0","0","0","0","0","0","0","0","631883","0","0","0","635404","0","0","0","0","0","0","0","0","0","0","0","647885","0","0","0","652128","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Device 2"
